SessionTime,TimeStamp,Averaging,Valid,log,Muse_Artifact,Delta_AF7,Delta_AF8,Delta_TP9,Delta_TP10,Theta_AF7,Theta_AF8,Theta_TP9,Theta_TP10,Alpha_AF7,Alpha_AF8,Alpha_TP9,Alpha_TP10,Beta_AF7,Beta_AF8,Beta_TP9,Beta_TP10,Gamma_AF7,Gamma_AF8,Gamma_TP9,Gamma_TP10,AF7_Variance,AF8_Variance,TP9_Variance,TP10_Variance,Motion_Variance
1729323823002,1729323822027,1,true,,,0.7754352503626972,1.7144195446994237,6.672353634520281,6.27766637880319,0.6309103002690436,0.7416727837672988,3.585723353948773,3.4115762049384033,1.3358777885990716,1.445491966357684,3.751233392260938,7.462887480878546,0.6787669393767415,0.6247695995013787,1.2485188891015075,1.6974961462619975,0.288842980626606,0.36009028048867225,0.3162354022611542,0.5258653548542178,13.0,45.0,492.0,450.0,0.0
1729323823002,1729323823029,1,true,,,0.6259209873505043,3.401918081305782,21.318031629093912,18.427261457695277,0.38878024222291735,1.4875167987973739,11.986474769236787,10.149911704661154,0.9025789575163781,1.3947312312013167,10.317620036462705,10.267644161479016,0.5171188565676009,0.8221814409699163,2.4215624890295637,3.761499736101387,0.3192137645987868,0.4187673203840492,0.5622210593413822,0.8373761978790336,14.0,57.5,557.0,562.5,0.0
1729323823002,1729323824029,1,true,,,0.5149303854667463,5.025158618711338,9.543189472839563,5.461934729039597,0.4730246032782963,1.603475776104589,6.802207014040747,4.519335328606395,0.6103530837334916,1.190987978894367,5.253934843750787,5.088619804266903,0.5447182362579928,0.8908668677503505,1.923374186319834,2.2317411839127157,0.2840751531339757,0.37857347343407216,0.4501770709140325,0.6195662256866821,12.0,26.0,44.0,35.0,0.0
1729323823002,1729323825028,1,true,,,0.6412045330754499,1.24732679776572,1.2421282287009676,0.766646332895033,0.5535270239437414,0.6179578329682527,1.5773694995686447,1.679968916905571,0.7432162743026517,0.8605110571254176,1.5157462392025138,2.4954306508457633,0.5109200488862753,1.0238865571473794,1.3598692217432784,1.3132152694469776,0.25225766997096927,0.2982366382377005,0.4081809617888239,0.34930850274853825,12.0,23.0,44.0,45.0,0.0
1729323823002,1729323826028,1,true,,,0.494029629394573,0.6230048736872273,0.9358341836683784,0.8539091080921785,0.4123733822225887,0.4807551913375649,1.1481585916096066,1.7717381500125104,0.7504371098663026,0.9279757733269672,2.0119606319903163,4.732823749955364,0.45058031189574976,0.8452918448602688,1.3325273420242458,1.4542150302374253,0.23981060553707118,0.297676603548461,0.49208771634016174,0.3555046987158588,14.0,23.0,51.0,42.0,0.0
1729323823002,1729323827028,1,true,,,0.6085883670467664,0.5132936810371348,1.3356275161676614,1.4370051504408,0.6293715652001733,0.4026548778503151,1.6007083632714607,1.7036023234020796,0.8964832022863286,1.2044553049218678,3.150474496966375,4.657837492929873,0.5995313186505407,0.6709708842330907,0.8516720345105139,1.3710868156855924,0.19187515715466882,0.2771478842449704,0.3695126165798913,0.41744323152113566,23.0,29.0,55.0,67.0,0.0
1729323823002,1729323828028,1,true,,,1.3255941475077857,1.2417625316165426,2.3763402446080053,3.6918489125818343,0.7983978739444008,0.8291980999954027,1.6501617171727492,1.799092220652745,1.3188087647194862,1.499879413700953,3.108885781070524,3.5503190449404314,0.5733069741208293,0.7513415554606823,0.8579734322385238,1.4853269090335468,0.15851095273546567,0.21495351669876958,0.3079894949427367,0.45332469909167905,16.0,34.0,46.7,36.7,0.0
1729323823002,1729323829028,1,true,,,0.8899620472131993,1.9575626245193651,2.095766494169358,3.114841584804045,0.9320828158265847,0.9988400771203689,1.3944250460756829,1.2798490591872658,1.1865556895242488,1.6761120302211734,2.2045250730526504,3.312002184605505,0.6026684039071057,0.6597050922135314,0.9237461270461086,1.3174802442134612,0.15166569271662772,0.2411295123145203,0.38942489672553393,0.5721577469140307,10.7,36.7,41.7,41.3,0.0
1729323823002,1729323830028,1,true,,,0.5129914146540373,1.7180417466053048,1.2075099486567067,1.4429238211743676,0.5800932306660816,0.6342409082351577,0.654446740055422,0.9785134910206033,0.7819043210668429,1.529179938719956,1.8634079401509969,2.9821905401748343,0.5576369116037497,0.5940966715321506,0.9885845592795149,1.1433352342859808,0.19436929897163185,0.23570814441231522,0.2925586298725693,0.4641266547659755,12.0,23.0,41.0,28.0,0.0
1729323823002,1729323831028,1,true,,,0.5984954928100852,0.8858001748688261,1.5124282408391916,0.7779784843651216,0.5308740337131735,0.5263116521874558,0.8797541169196642,0.9919236375772015,0.8466949837142956,1.079465040348041,1.4420106973806293,1.7361253421298526,0.45528093213461596,0.5781761052027715,0.8936113386742612,1.1283446658634855,0.2574819461607768,0.2663332535651485,0.35288960233257255,0.4278034769922172,14.0,26.0,42.0,33.0,0.0
1729323823002,1729323832028,1,true,,,0.6811345391557936,0.576898508202146,1.186078577756564,0.5642858809319381,0.5871401680651562,0.5441432913755793,1.5877504980398442,1.1968639855111085,1.2831432048581242,1.4803282698318805,1.4248720112754518,2.1709300454007887,0.480600098615663,0.6634546836570203,0.91412201693481,1.277672578611036,0.22805690432564396,0.27275718487297307,0.3409385884510042,0.6383554432275691,12.0,22.0,48.0,43.0,0.0
1729323823002,1729323833028,1,true,,,0.3566491640331737,0.4476246119325376,0.8327326968789064,0.789312341576482,0.3328880966548842,0.6104782181226064,1.1647642973877694,1.2124199163110314,1.214414714049526,1.44721569931823,2.6485490244021332,3.442728640841911,0.6100823811860586,0.7175543069833942,0.9913919543361037,1.6126251672337772,0.22965405685466894,0.2587178560474873,0.4373666316043158,0.7058063665711983,10.0,26.0,38.0,30.0,0.0
1729323823002,1729323834029,1,true,,,0.5217208885881864,0.5118695957431124,0.8801243535831017,0.7731586275458158,0.298800871542171,0.6569107499381941,0.5485766629177564,0.9714897216469279,1.1815363500029854,0.7941571361125442,2.750217573939925,2.424358190388734,0.4733757815296636,0.803722102770538,1.0440453581353883,1.502315852096756,0.2372956433043731,0.2802804948297208,0.38124098363037573,0.7134754824764803,24.0,31.0,1248.0,1037.0,0.0
1729323823002,1729323835029,1,true,,,1.7819243204434403,1.1444121678775296,0.8284372475822708,0.43821349153240624,0.4225377479991088,0.3847102375675692,0.17243450451661377,0.3580752182584688,0.9356974690960025,1.0979738266748649,2.533745090603415,0.8704464156678128,0.4763755528756263,0.6297439265957396,0.8956028457167746,1.1939972675161226,0.22073878980466877,0.40036835160946566,0.2377033251642162,0.5425530115059407,11.0,24.0,94.6,68.6,0.0
1729323823002,1729323836028,1,true,,,0.5386910994625479,0.8110752128583127,0.9674138501213335,0.7818230045277053,0.3501685228282248,0.3820250569713299,2.188605365544618,1.3304880775260761,1.006141605750184,1.5707612101307102,19.324103247153108,13.143975267928775,0.5943592305535091,0.5105607165082431,1.341617082582581,1.724500037802712,0.25765432899228213,0.34723767649489334,0.47537665020559194,0.5595911105255559,12.0,25.0,138.1,95.9,0.0
1729323823002,1729323837029,1,true,,,0.1905160138383529,0.5724903328656763,1.46580071766633,0.813299028801873,0.42755122362649567,0.725227362638896,4.495574518482812,2.9742110986249815,1.1244400200512616,1.45079189127351,25.504979016544944,18.716112060367067,0.7045008541546832,0.6048337025308141,1.3958073855250224,2.00594629609972,0.3160755350037128,0.34148419274246283,0.43829961872699014,0.5565147518800568,12.0,21.0,93.0,98.0,0.0
1729323823002,1729323838029,1,true,,,0.620427616221107,0.4626500134723711,2.3211792882216535,1.7260260595445227,0.4793063298824068,0.5924849140640083,3.747722264501434,2.955127740684313,0.9315614526318706,1.0700282648444264,16.99934370013167,17.376790969201835,0.6161608474803342,0.6891785457358951,1.5870094957897045,1.6233914155609324,0.19837941243919682,0.25745340423235985,0.2920576599469828,0.4406788795705799,12.0,27.0,83.0,71.0,0.0
1729323823002,1729323839028,1,true,,,0.6406053728089414,0.3869355694797849,1.130022925903181,1.3429158337268008,0.4908968533835114,0.5052243132381063,2.0865401035862954,2.2352932475998073,0.9638351306891995,1.1280320510704958,13.480808532191638,14.205905161222585,0.5341304862474883,0.7910611159755448,1.7393917837577053,1.3931331720599653,0.1542088551972224,0.37863050414931726,0.33557086207296577,0.4189784095210882,14.0,31.0,92.0,78.0,0.0
1729323823002,1729323840028,1,true,,,0.7386643414751068,0.38398630568359116,1.2613463930638054,1.0220764875779758,0.6208400830157846,0.5459446108071935,1.9080504513620002,1.7647993043528232,0.6524195851356799,2.2991582262424473,14.908795687683853,13.93521852490273,0.5075329148864414,0.79830451266218,1.556152463284809,1.7991098203778013,0.17308632475841182,0.43896211356820086,0.3304663121669735,0.4456666462237912,13.7,25.6,82.3,55.4,0.0
1729323823002,1729323841029,1,true,,,0.8380133914080524,0.49503113669611476,1.0321177805687705,1.298798121921624,0.52395375008711,0.538902927593795,1.782956220542785,0.9352341098557577,0.74812500705489,2.2588162682996504,13.890921225445663,12.668810114805144,0.523779648733037,0.8575884659319327,1.614597300837076,1.5281269430604112,0.23830855965071368,0.3654308438854684,0.33593857374475306,0.40613205330330976,13.0,28.0,83.0,72.0,0.0
1729323823002,1729323842029,1,true,,,0.7845744558226773,0.6758849532660428,2.1401652800181385,2.1671380230097945,0.44035480540890953,0.8132534483077891,1.5601779852835866,1.4611483251138515,1.1039571296147994,1.5253617000364421,14.227815099598082,14.392369273378913,0.5903104898383171,0.88449521822944,1.7377095250827999,1.5821134742541691,0.25704928207396843,0.3241167425928578,0.5038375911002385,0.54306458504219,25.0,57.7,985.7,984.7,0.0
1729323823002,1729323843028,1,true,,,1.4770402877286475,3.007007492656141,3.37439996349808,3.22642815123339,0.5932456212791214,1.1615756098779664,1.4702043477134235,1.9249174528618118,1.0314951755133035,1.1061177289760584,12.0687272124072,10.150298557297457,0.5277570894565077,1.0833307998211255,2.010537150124573,1.9648909299200008,0.21287000117226668,0.29555831764863694,0.4622946038719018,0.5477343818508777,13.0,26.0,53.0,39.0,0.0
1729323823002,1729323844029,1,true,,,1.0502156129209235,2.0718772685543687,1.4646041317697645,2.155672033173234,0.741031904198809,0.6278602876080099,1.1758912364124754,1.413159090000382,0.8749323250146934,1.014040201568963,3.045085776289627,2.7175964617039448,0.5537222726704978,1.2159214782779968,1.3745873131168604,1.0460421287808683,0.23131607140486593,0.24802753186812684,0.5436949273593201,0.6908180706063868,14.0,28.0,71.0,50.0,0.0
1729323823002,1729323845028,1,true,,,0.4948107062980499,0.7887013677498438,3.8892671473208855,2.395853400295826,0.5120903596968784,0.5123407019917244,1.1670254061392984,1.7235944733136854,0.8626502230068217,0.9295484115337751,3.2105561951315558,3.3694149739625243,0.6414950246892902,0.9430648144383547,1.2678417104097022,1.018444032547583,0.27694942236382747,0.28960198644013396,0.49508201124078877,0.6190427022329009,9.0,27.0,44.0,47.0,0.0
1729323823002,1729323846028,1,true,,,0.5367788696875639,0.7204251867659446,3.488751564202453,2.306068570723567,0.45526796142186676,0.5004427447307479,1.4131117871002614,1.6987014363345474,1.0883638952093595,0.778912076428734,2.373104342009657,2.4377478500368106,0.6611409363307214,1.0553327155393457,1.0688365990982212,1.150900307132448,0.22660009452019034,0.41424275518062065,0.4805201588724885,0.5696980260240383,35.0,46.0,330.0,272.0,0.0
1729323823002,1729323847029,1,true,,,2.830195965398726,1.8058088679902664,16.20841591013314,9.11774707140411,1.378000588307798,1.2083769308301742,6.772343213512416,3.9317407812000327,1.821186366919098,1.7744600303041687,12.941699164438315,8.364764153616699,0.6866493182457077,1.1732451508224055,1.3587702961040924,1.261411434278472,0.2726214815367989,0.4617997176900503,0.3971654935213315,0.708430199632677,48.0,241.0,840.0,927.0,0.0
