SessionTime,TimeStamp,log,Averaging,Delta_AF7,Delta_AF8,Delta_TP9,Delta_TP10,Theta_AF7,Theta_AF8,Theta_TP9,Theta_TP10,Alpha_AF7,Alpha_AF8,Alpha_TP9,Alpha_TP10,Beta_AF7,Beta_AF8,Beta_TP9,Beta_TP10,Gamma_AF7,Gamma_AF8,Gamma_TP9,Gamma_TP10,AF7_Variance,AF8_Variance,TP9_Variance,TP10_Variance,Motion_Variance
1728881901362,1728881901411,,1.0,5.81071,3.76832,29.21378,36.33791,2.09743,1.53058,11.32185,10.12661,3.36042,2.41058,14.15194,20.8731,1.43446,0.75034,6.37081,15.10173,0.41009,0.27278,3.21245,1.88538,1652.5,253.0,2391.0,1766.5,0.02893
1728881901362,1728881902402,,1.0,9.25112,4.04529,29.21378,36.33791,2.9926,1.30312,11.32185,10.12661,3.07698,1.88636,14.15194,20.8731,1.05313,0.67465,6.37081,15.10173,0.31393,0.2017,3.21245,1.88538,1827.5,270.5,3162.0,2107.0,0.01019
1728881901362,1728881903404,,1.0,4.54811,2.26752,29.21378,36.33791,1.99034,0.57546,11.32185,10.12661,1.85098,0.77353,14.15194,20.8731,1.72804,0.68984,6.37081,15.10173,0.33996,0.31271,3.21245,1.88538,271.0,31.0,1673.0,2579.0,0.03815
1728881901362,1728881904404,,1.0,7.75575,2.17106,29.21378,36.33791,7.06155,1.22371,11.32185,10.12661,7.91785,1.77657,14.15194,20.8731,2.1021,0.93083,6.37081,15.10173,0.39191,0.41065,3.21245,1.88538,429.5,188.0,1615.0,6647.5,0.03192
1728881901362,1728881905405,,1.0,9.13581,6.52015,29.21378,36.33791,8.81073,3.89943,11.32185,10.12661,7.91785,3.48267,14.15194,20.8731,2.12906,1.05037,6.37081,15.10173,0.404,0.5457,3.21245,1.88538,736.0,325.0,7317.0,9585.0,0.03516
1728881901362,1728881906411,,1.0,9.13581,24.25917,29.21378,36.33791,8.81073,10.89218,11.32185,10.12661,7.91785,6.19263,14.15194,20.8731,2.12906,1.02616,6.37081,15.10173,0.404,0.52893,3.21245,1.88538,965.5,321.5,9300.5,10816.0,0.01459
1728881901362,1728881907407,,1.0,9.13581,13.18674,35.65019,36.33791,8.81073,3.68768,19.50414,10.12661,7.91785,3.83659,19.63171,20.8731,2.12906,0.98116,6.63347,15.10173,0.404,0.45721,2.91325,1.88538,282.0,125.0,656.0,1028.5,0.01093
1728881901362,1728881908404,,1.0,6.90068,10.97529,67.83222,36.33791,5.90992,2.28342,60.41561,10.12661,3.51232,3.6246,47.03054,20.8731,1.53346,1.40008,7.94679,15.10173,0.62848,0.34725,1.41724,1.88538,240.0,90.0,3665.0,4139.5,0.01801
1728881901362,1728881909402,,1.0,16.93886,7.22951,67.83222,36.33791,10.87757,2.3226,60.41561,10.12661,4.92683,2.21032,47.03054,20.8731,1.30947,1.17572,7.94679,15.10173,0.63271,0.38501,1.41724,1.88538,319.5,102.5,3274.5,3687.0,0.01343
1728881901362,1728881910402,,1.0,20.46947,6.31638,52.4721,18.58161,12.88893,3.02291,44.71323,9.79562,4.90973,2.42318,34.58802,15.21907,1.24371,1.23018,6.9473,9.2449,0.65148,0.40093,1.35382,1.52597,388.5,96.0,3340.0,3310.5,0.03363
1728881901362,1728881911406,,1.0,20.46947,7.5186,11.9035,5.41611,12.88893,2.894,5.90436,8.19391,4.90973,3.51758,3.13428,9.88114,1.24371,1.19175,4.42949,4.88715,0.65148,0.5362,1.16533,1.25876,799.0,134.5,9774.0,10681.0,0.02209
1728881901362,1728881912406,,1.0,20.46947,8.50649,9.73519,5.20556,12.88893,2.3243,6.35142,5.85831,4.90973,3.23355,2.78686,6.2295,1.24371,1.35725,4.4104,5.01353,0.65148,0.85145,1.13537,1.25021,1068.0,79.5,2400.5,2610.0,0.03674
1728881901362,1728881913404,,1.0,20.46947,9.68818,9.73519,5.20556,12.88893,3.1723,6.35142,5.85831,4.90973,3.97178,2.78686,6.2295,1.24371,1.19007,4.4104,5.01353,0.65148,0.66695,1.13537,1.25021,1555.5,294.0,2728.0,4670.0,0.03308
1728881901362,1728881914403,,1.0,14.49931,14.27709,9.73519,5.20556,9.06649,4.55801,6.35142,5.85831,3.79037,4.36287,2.78686,6.2295,1.27799,0.99343,4.4104,5.01353,0.56885,0.44858,1.13537,1.25021,698.0,192.0,4538.5,6108.0,0.07214
