SessionTime,TimeStamp,log,Averaging,Delta_AF7,Delta_AF8,Delta_TP9,Delta_TP10,Theta_AF7,Theta_AF8,Theta_TP9,Theta_TP10,Alpha_AF7,Alpha_AF8,Alpha_TP9,Alpha_TP10,Beta_AF7,Beta_AF8,Beta_TP9,Beta_TP10,Gamma_AF7,Gamma_AF8,Gamma_TP9,Gamma_TP10,AF7_Variance,AF8_Variance,TP9_Variance,TP10_Variance,Motion_Variance
1729106100700,1729106101453,,1.0,16.73946,4.71569,2.23672,1.54232,9.54936,2.67402,0.81854,0.8779,7.80273,6.10451,1.23795,1.15251,1.89154,1.24731,1.89816,2.09574,0.4114,0.49266,1.24242,1.1607,210.5,78.0,3230.5,3535.0,0.03333
1729106100700,1729106102445,,1.0,13.12631,2.75447,2.23672,1.54232,7.30706,1.39315,0.81854,0.8779,6.55402,4.12691,1.23795,1.15251,1.18575,0.83985,1.89816,2.09574,0.29318,0.27945,1.24242,1.1607,86.0,27.5,3652.0,3829.0,0.01996
1729106100700,1729106103446,,1.0,5.1915,1.3101,2.23672,1.54232,2.00403,0.43306,0.81854,0.8779,1.66143,1.47426,1.23795,1.15251,0.60735,0.58836,1.89816,2.09574,0.23553,0.35968,1.24242,1.1607,869.5,341.0,7778.0,6330.0,0.01996
1729106100700,1729106104447,,1.0,1.27582,1.51638,2.23672,1.54232,0.6995,0.5735,0.81854,0.8779,0.30503,0.47352,1.23795,1.15251,0.67214,0.60941,1.89816,2.09574,0.20685,0.43536,1.24242,1.1607,893.0,336.0,7883.5,6452.5,0.00616
1729106100700,1729106105447,,1.0,11.15975,3.22418,9.2979,13.08863,3.11825,1.17813,9.22525,9.25489,3.2571,0.80078,6.43644,8.3102,0.72639,1.02054,2.83679,3.87432,0.20188,0.42225,1.22837,1.14,132.0,42.0,1872.0,1732.0,0.00977
1729106100700,1729106106443,,1.0,14.16766,3.24177,14.18951,16.13869,4.70118,1.15113,13.95229,11.76372,5.20249,1.41827,8.96349,9.76859,0.80985,0.94538,2.90306,4.3369,0.29122,0.33539,1.10871,1.11703,141.5,42.0,2240.0,2049.0,0.00891
1729106100700,1729106107452,,1.0,11.87169,2.24162,17.18994,16.73873,4.35992,0.94722,16.46979,12.41876,5.2071,2.38918,8.6431,9.76859,0.99297,0.69463,2.5867,4.44376,0.24037,0.37129,0.89623,1.10442,321.5,84.5,1431.0,1292.5,0.01794
1729106100700,1729106108450,,1.0,14.43826,6.05323,17.18994,16.73873,5.00766,2.67774,16.46979,12.41876,4.55691,3.93693,8.6431,9.76859,2.06519,0.69864,2.5867,4.44376,0.15331,0.40696,0.89623,1.10442,1856.5,492.5,1792.5,1159.0,0.02222
1729106100700,1729106109450,,1.0,23.00641,9.94637,17.18994,16.73873,7.77115,5.06374,16.46979,12.41876,4.55691,3.30112,8.6431,9.76859,2.87496,0.75715,2.5867,4.44376,0.11429,0.36143,0.89623,1.10442,1696.5,553.0,797.0,691.5,0.00787
1729106100700,1729106110448,,1.0,23.00641,9.94637,19.84143,16.73873,7.77115,5.06374,9.35438,12.41876,4.55691,3.30112,5.45559,9.76859,2.87496,0.75715,3.07339,4.44376,0.11429,0.36143,1.13337,1.10442,452.0,239.0,551.5,724.0,0.03015
1729106100700,1729106111450,,1.0,7.01935,8.27606,12.2503,11.70058,2.88803,1.50376,6.39141,11.10244,2.36609,1.58143,8.22871,6.86973,1.25215,0.75685,2.39988,1.57384,0.41181,0.28219,1.27456,0.81802,127.0,96.0,1250.0,1001.5,0.01685
1729106100700,1729106112451,,1.0,11.04682,10.18371,6.78403,11.58904,5.95573,1.78307,9.75323,11.77706,6.02481,2.31291,8.80059,6.38659,1.35905,0.73944,1.91539,1.10122,0.33764,0.30517,1.48194,0.77946,683.5,376.0,11226.0,10405.5,0.01801
1729106100700,1729106113453,,1.0,19.73554,5.75972,6.77688,12.31719,10.79771,2.95983,10.96381,12.67107,5.27585,1.90801,8.78597,6.38659,1.75495,0.91419,2.0697,1.10692,0.24018,0.42225,1.58876,0.78863,565.5,272.5,7404.5,6805.5,0.00775
1729106100700,1729106114453,,1.0,8.85568,2.76538,9.95933,12.31719,3.49582,1.90684,7.03247,12.67107,5.35979,2.18714,6.2685,6.38659,0.9333,0.95241,2.22792,1.10692,0.35363,0.56108,1.2464,0.78863,189.0,64.0,740.5,637.0,0.00873
1729106100700,1729106115452,,1.0,19.6392,5.28016,10.49497,12.31719,5.74646,1.87191,3.87774,12.67107,7.69074,3.02795,4.60832,6.38659,1.37703,1.11649,2.24743,1.10692,0.40985,0.60808,1.13002,0.78863,348.0,72.5,969.0,809.0,0.00909
1729106100700,1729106116453,,1.0,31.48774,6.83436,11.67398,15.5816,7.24963,2.61015,5.78223,13.06711,7.61608,3.07397,4.4085,9.23741,1.76566,1.41802,3.38231,3.23302,0.3431,0.57804,1.15646,1.00402,423.0,104.0,502.5,429.0,0.01068
1729106100700,1729106117455,,1.0,32.88979,6.52265,11.09362,15.89683,12.57111,3.20771,5.52548,12.27625,6.79928,4.06437,8.06803,13.50739,0.99582,1.13431,3.30716,4.95313,0.21531,0.46192,0.7795,1.0806,262.5,89.0,496.5,479.0,0.00549
1729106100700,1729106118454,,1.0,24.90683,7.16913,8.83786,10.0152,11.95149,4.46506,2.68848,10.41069,5.21485,3.27052,7.63934,12.30316,1.31229,1.27681,2.39054,4.35142,0.33289,0.47233,0.77688,0.75153,481.0,329.0,3682.0,3346.0,0.00598
1729106100700,1729106119456,,1.0,13.48204,14.11282,10.47924,10.0152,10.63203,5.52942,2.36156,10.41069,4.24439,1.78912,7.07772,12.30316,1.31099,1.16066,2.55792,4.35142,0.40372,0.32352,0.86099,0.75153,631.0,153.5,3032.0,2505.0,0.02747
1729106100700,1729106120461,,1.0,13.07737,18.39374,10.47924,10.0152,10.89577,6.66701,2.36156,10.41069,4.0237,3.3446,7.07772,12.30316,1.19291,0.87645,2.55792,4.35142,0.41565,0.20732,0.86099,0.75153,487.5,184.5,3455.5,3066.0,0.04419
1729106100700,1729106121456,,1.0,13.07737,8.24425,10.47924,10.0152,10.89577,3.02302,2.36156,10.41069,4.0237,3.99844,7.07772,12.30316,1.19291,0.8877,2.55792,4.35142,0.41565,0.25756,0.86099,0.75153,1011.5,213.0,3355.5,2820.0,0.03949
1729106100700,1729106122457,,1.0,13.07737,7.12185,10.47924,10.0152,10.89577,3.15368,2.36156,10.41069,4.0237,4.30465,7.07772,12.30316,1.19291,1.12392,2.55792,4.35142,0.41565,0.58045,0.86099,0.75153,1077.0,473.5,4061.5,3204.0,0.0365
1729106100700,1729106123458,,1.0,11.65698,11.49427,10.47924,10.0152,15.26041,5.86414,2.36156,10.41069,6.44857,4.2959,7.07772,12.30316,1.99193,1.21852,2.55792,4.35142,0.46865,0.96548,0.86099,0.75153,862.5,725.5,8821.5,7088.0,0.0224
1729106100700,1729106124458,,1.0,11.86268,11.49427,10.47924,10.0152,18.63433,5.86414,2.36156,10.41069,6.45035,4.2959,7.07772,12.30316,2.27267,1.21852,2.55792,4.35142,0.5568,0.96548,0.86099,0.75153,919.0,609.0,8228.0,6530.5,0.0658
1729106100700,1729106125460,,1.0,9.5023,5.28066,10.47924,10.0152,4.89116,1.87165,2.36156,10.41069,2.21169,2.2407,7.07772,12.30316,0.83121,0.93774,2.55792,4.35142,0.36499,0.25899,0.86099,0.75153,786.5,730.0,8416.5,7055.0,0.02527
1729106100700,1729106126461,,1.0,8.82471,7.17299,10.47924,10.0152,1.75238,3.9409,2.36156,10.41069,1.58266,2.48363,7.07772,12.30316,0.51441,1.31707,2.55792,4.35142,0.31005,0.35316,0.86099,0.75153,789.0,685.0,8390.5,7099.5,0.00922
1729106100700,1729106127456,,1.0,8.82471,6.55859,10.47924,10.0152,1.75238,2.81564,2.36156,10.41069,1.58266,3.35557,7.07772,12.30316,0.51441,1.52106,2.55792,4.35142,0.31005,0.37141,0.86099,0.75153,280.0,94.0,596.5,593.0,0.00763
