SessionTime,TimeStamp,log,Averaging,Delta_AF7,Delta_AF8,Delta_TP9,Delta_TP10,Theta_AF7,Theta_AF8,Theta_TP9,Theta_TP10,Alpha_AF7,Alpha_AF8,Alpha_TP9,Alpha_TP10,Beta_AF7,Beta_AF8,Beta_TP9,Beta_TP10,Gamma_AF7,Gamma_AF8,Gamma_TP9,Gamma_TP10,AF7_Variance,AF8_Variance,TP9_Variance,TP10_Variance,Motion_Variance
1728634576594,1728634577211,,1.0,26.15294,20.17995,53.86413,34.31664,22.17306,22.4352,28.52853,35.41847,10.07655,11.22033,19.11236,21.35239,6.54895,3.84699,5.65231,6.71918,0.79535,0.65347,1.90946,2.00903,1921.0,18677.5,7889.0,5870.0,0.02179
1728634576594,1728634578208,,1.0,22.86874,20.17995,53.86413,34.31664,20.43746,22.4352,28.52853,35.41847,9.673,11.22033,19.11236,21.35239,5.77943,3.84699,5.65231,6.71918,0.75555,0.65347,1.90946,2.00903,1369.0,20857.0,4961.0,2928.5,0.01202
1728634576594,1728634579208,,1.0,7.99171,20.17995,13.36464,34.31664,10.18805,22.4352,7.46436,35.41847,8.86286,11.22033,5.05368,21.35239,1.7026,3.84699,1.86883,6.71918,0.53438,0.65347,0.60034,2.00903,261.5,12212.0,4284.5,2214.0,0.02423
1728634576594,1728634580208,,1.0,14.62472,20.17995,13.36464,34.31664,6.67984,22.4352,7.46436,35.41847,9.65184,11.22033,5.05368,21.35239,1.04639,3.84699,1.86883,6.71918,0.37422,0.65347,0.60034,2.00903,3533.5,132783.5,5246.0,2938.5,0.15405
1728634576594,1728634581209,,1.0,17.02955,20.17995,13.36464,34.31664,6.29579,22.4352,7.46436,35.41847,5.29473,11.22033,5.05368,21.35239,0.86435,3.84699,1.86883,6.71918,0.37795,0.65347,0.60034,2.00903,10425.5,155778.5,109148.5,27734.5,0.03033
1728634576594,1728634582211,,1.0,19.09761,20.17995,13.36464,34.31664,7.04073,22.4352,7.46436,35.41847,4.28324,11.22033,5.05368,21.35239,0.87286,3.84699,1.86883,6.71918,0.4085,0.65347,0.60034,2.00903,10175.5,193225.5,149031.0,51535.0,0.02069
1728634576594,1728634583211,,1.0,12.96068,20.17995,6.91832,25.46954,5.01164,22.4352,7.27257,26.20234,3.09585,11.22033,5.03764,15.99943,0.72362,3.84699,1.3615,5.16892,0.31889,0.65347,0.47904,1.54818,546.0,49988.0,5659.0,3581.0,0.00653
1728634576594,1728634584209,,1.0,2.81567,20.17995,1.99229,2.49786,1.66834,22.4352,3.85884,2.50624,1.92471,11.22033,4.95047,2.79828,0.60071,3.84699,1.07884,1.40958,0.261,0.65347,0.35868,0.396,34.5,9598.0,5348.0,2184.0,0.00977
1728634576594,1728634585211,,1.0,2.12501,20.17995,1.94815,3.54895,2.05644,22.4352,3.84356,3.35406,1.78729,11.22033,3.71158,3.85139,0.57461,3.84699,1.24494,1.56053,0.33083,0.65347,0.37963,0.50504,102.0,13418.0,8539.5,5326.5,0.01947
1728634576594,1728634586211,,1.0,6.43342,20.17995,2.27104,5.37112,1.96018,22.4352,6.77348,5.49295,1.79063,11.22033,3.51482,3.51355,0.90784,3.84699,1.22311,1.67419,0.6784,0.65347,0.37945,0.48315,121.0,15797.0,8688.5,5706.0,0.01892
1728634576594,1728634587211,,1.0,5.67022,20.17995,2.27872,5.36968,1.86133,22.4352,6.98522,5.69276,1.46935,11.22033,3.44864,3.48205,1.18147,3.84699,1.21322,1.67939,0.64989,0.65347,0.37544,0.46388,61.5,14361.0,9334.0,6386.0,0.01208
1728634576594,1728634588214,,1.0,3.42206,20.17995,2.27872,5.36968,2.34732,22.4352,6.98522,5.69276,1.68,11.22033,3.44864,3.48205,0.75595,3.84699,1.21322,1.67939,0.25446,0.65347,0.37544,0.46388,40.5,17196.5,6561.5,3590.0,0.00488
1728634576594,1728634589212,,1.0,1.49103,20.17995,0.91062,1.59893,1.08582,22.4352,2.82411,2.2736,1.51211,11.22033,4.27322,4.45199,0.59619,3.84699,1.03016,1.66954,0.29102,0.65347,0.56883,0.4816,31.0,7282.0,5104.0,2342.0,0.00983
1728634576594,1728634590215,,1.0,1.40786,20.17995,1.62583,5.66339,1.57404,22.4352,4.29026,6.82446,1.36253,11.22033,7.4875,13.7207,0.53834,3.84699,1.02624,1.78205,0.25238,0.65347,0.56706,0.72316,51.0,7485.0,6925.0,3982.0,0.0061
1728634576594,1728634591215,,1.0,4.29794,20.17995,2.80941,13.63386,1.94619,22.4352,6.89236,14.50967,1.36037,11.22033,7.11028,13.70869,0.74992,3.84699,1.04746,1.97458,0.3128,0.65347,0.49716,1.08404,83.0,6418.5,9602.0,6162.5,0.0083
1728634576594,1728634592217,,1.0,5.30107,20.17995,2.80941,13.63386,1.78849,22.4352,6.89236,14.50967,1.84069,11.22033,7.11028,13.70869,1.5793,3.84699,1.04746,1.97458,0.69295,0.65347,0.49716,1.08404,47.5,6168.5,5636.0,2806.5,0.00861
1728634576594,1728634593218,,1.0,2.70482,20.17995,2.80941,13.63386,1.4657,22.4352,6.89236,14.50967,1.51968,11.22033,7.11028,13.70869,1.49276,3.84699,1.04746,1.97458,0.77692,0.65347,0.49716,1.08404,68.0,6047.5,5859.0,3097.0,0.01166
1728634576594,1728634594216,,1.0,2.51472,20.17995,8.5326,14.647,1.3598,22.4352,5.42612,12.5252,1.77892,11.22033,6.44668,12.2947,2.48451,3.84699,2.33198,2.56495,1.56166,0.65347,0.82904,1.08474,93.5,6027.5,5575.5,2700.5,0.0108
1728634576594,1728634595219,,1.0,3.10509,20.17995,10.54308,17.56809,1.24595,22.4352,5.42396,12.16533,1.9727,11.22033,6.31318,10.89472,3.49402,3.84699,2.57632,3.08802,2.54001,0.65347,0.94095,1.12648,93.5,5956.0,6570.0,3668.5,0.0094
1728634576594,1728634596219,,1.0,3.57605,7.76364,11.02891,21.30222,1.76434,9.55723,5.81207,15.04096,2.85628,5.18778,6.31213,6.60178,3.33558,8.52341,2.55955,3.34999,2.54849,3.1631,0.97778,1.26986,98.0,5884.0,6276.0,3327.5,0.01129
1728634576594,1728634597219,,1.0,4.23112,1.63599,11.02891,21.30222,1.6487,3.29157,5.81207,15.04096,2.61517,2.133,6.31213,6.60178,2.45051,10.95147,2.55955,3.34999,1.5864,4.39993,0.97778,1.26986,72.0,6014.0,7655.0,4671.5,0.01031
1728634576594,1728634598221,,1.0,4.94837,1.797,11.02891,21.30222,1.78158,3.6382,5.81207,15.04096,1.96034,2.05601,6.31213,6.60178,0.90286,10.97932,2.55955,3.34999,0.39712,4.36397,0.97778,1.26986,59.5,6073.5,8914.5,5811.0,0.00873
1728634576594,1728634599220,,1.0,4.0699,1.797,11.02891,21.30222,1.75613,3.6382,5.81207,15.04096,2.06256,2.05601,6.31213,6.60178,1.13902,10.97932,2.55955,3.34999,0.5776,4.36397,0.97778,1.26986,55.5,5942.0,5560.5,2812.0,0.00916
1728634576594,1728634600221,,1.0,2.03496,1.93746,5.32092,1.40019,1.12345,2.02176,1.42442,1.21365,2.84149,3.19092,8.92738,6.05727,0.91534,11.27086,1.57656,2.9428,0.63959,3.86483,0.89427,0.77731,36.5,5712.0,4886.5,2068.5,0.0058
1728634576594,1728634601223,,1.0,1.30544,1.47051,2.58602,1.23919,0.82563,1.58405,1.48872,1.57389,2.69874,3.37734,6.78616,7.9751,0.9539,10.9562,1.50523,2.27803,0.39166,3.82642,0.80011,0.60753,30.0,5758.5,4791.0,2086.0,0.00745
1728634576594,1728634602225,,1.0,1.6047,1.14157,1.93913,2.08482,1.16224,1.38497,2.31131,2.0756,1.70296,1.02132,5.20471,5.75305,0.90289,10.47449,1.10286,1.60556,0.32596,4.47425,0.50432,0.4664,52.0,6463.5,6524.5,3769.5,0.00763
1728634576594,1728634603225,,1.0,4.23477,1.07839,1.82718,2.25421,1.42581,1.15291,2.43046,2.31874,0.77508,0.93515,4.01171,1.78888,0.79897,10.51163,1.07558,1.79345,0.37834,4.66143,0.46735,0.56759,64.5,7080.5,7612.5,4988.0,0.00659
1728634576594,1728634604224,,1.0,3.75058,1.07839,1.82718,2.25421,1.34083,1.15291,2.43046,2.31874,1.59412,0.93515,4.01171,1.78888,1.99576,10.51163,1.07558,1.79345,1.08113,4.66143,0.46735,0.56759,71.0,6767.5,7147.5,4529.5,0.00555
