SessionTime,TimeStamp,log,Averaging,Delta_AF7,Delta_AF8,Delta_TP9,Delta_TP10,Theta_AF7,Theta_AF8,Theta_TP9,Theta_TP10,Alpha_AF7,Alpha_AF8,Alpha_TP9,Alpha_TP10,Beta_AF7,Beta_AF8,Beta_TP9,Beta_TP10,Gamma_AF7,Gamma_AF8,Gamma_TP9,Gamma_TP10,AF7_Variance,AF8_Variance,TP9_Variance,TP10_Variance,Motion_Variance
1729115387045,1729115387112,,1.0,3.29776,5.85824,15.96865,4.73364,1.2615,2.87188,5.70361,2.22871,1.45455,3.25837,13.20133,1.99262,0.82715,2.69075,2.8793,3.90513,0.40593,0.7341,1.45639,2.05012,34.0,148.0,365.5,322.0,0.10571
1729115387045,1729115388102,,1.0,2.47438,6.0477,6.92284,5.03592,1.57756,2.02867,7.7431,4.99356,2.087,2.71957,2.23265,1.75624,0.98247,1.93,2.08128,1.85656,0.48604,0.63765,0.79169,0.60718,102.0,1682.5,585.5,494.5,0.08636
1729115387045,1729115389103,,1.0,9.41762,7.47024,12.19194,5.03592,5.60111,2.02404,14.54988,4.99356,6.96228,1.87356,7.31196,1.75624,1.1688,2.04954,4.19066,1.85656,0.68469,1.08327,1.372,0.60718,143.0,2193.5,386.0,656.0,0.04767
1729115387045,1729115390105,,1.0,12.56631,7.58701,16.52754,5.03592,6.54816,2.18339,22.30188,4.99356,5.41476,1.76761,12.02741,1.75624,1.12284,2.12043,6.25719,1.85656,0.83006,1.16318,1.85581,0.60718,340.0,721.5,8287.0,6379.0,0.04388
1729115387045,1729115391108,,1.0,8.85078,7.58701,17.05906,5.03592,4.66481,2.18339,27.30709,4.99356,3.76404,1.76761,10.83222,1.75624,1.45814,2.12043,7.2026,1.85656,1.15954,1.16318,1.79561,0.60718,247.0,1302.5,9284.5,9198.5,0.04608
1729115387045,1729115392105,,1.0,8.83569,7.58701,17.05906,5.03592,4.98886,2.18339,27.30709,4.99356,7.09865,1.76761,10.83222,1.75624,2.19973,2.12043,7.2026,1.85656,1.47302,1.16318,1.79561,0.60718,94.0,469.5,1641.5,1620.0,0.08405
1729115387045,1729115393107,,1.0,3.80598,7.58701,17.05906,5.03592,3.02662,2.18339,27.30709,4.99356,4.68796,1.76761,10.83222,1.75624,2.62113,2.12043,7.2026,1.85656,1.53073,1.16318,1.79561,0.60718,68.0,512.0,1015.0,1035.5,0.02979
1729115387045,1729115394105,,1.0,5.20051,7.58701,17.05906,33.71502,2.12714,2.18339,27.30709,17.00236,3.55324,1.76761,10.83222,14.56505,1.8403,2.12043,7.2026,11.26905,0.82933,1.16318,1.79561,2.42644,72.5,378.5,771.0,723.5,0.0387
1729115387045,1729115395109,,1.0,12.84292,7.58701,17.05906,22.17666,6.89401,2.18339,27.30709,13.76958,4.33476,1.76761,10.83222,12.98026,1.73321,2.12043,7.2026,10.80547,0.95349,1.16318,1.79561,1.70014,214.5,783.0,2514.0,2088.0,0.04584
1729115387045,1729115396107,,1.0,17.21925,9.26377,14.26474,18.52162,8.59836,3.80539,17.48042,12.89147,3.73996,3.15161,8.64452,11.64319,1.16788,2.25036,6.5962,9.46374,0.58096,1.27184,1.74785,1.69684,53.0,375.5,400.0,373.0,0.04083
1729115387045,1729115397107,,1.0,3.68283,19.69382,9.22874,18.04289,1.60549,12.27653,6.86621,10.11185,2.17674,10.87022,7.99472,7.91022,1.2134,3.09998,3.95333,4.18676,0.6581,1.81515,1.94174,2.13669,188.0,983.0,829.5,1363.5,0.03363
1729115387045,1729115398109,,1.0,3.1712,20.84931,6.42537,16.27228,1.83747,12.99269,5.12615,6.29249,2.0312,9.76382,5.37257,4.99543,1.39016,3.22767,2.92535,3.87471,1.0936,1.75812,2.41452,1.84713,410.5,1554.0,6326.0,6678.0,0.12433
1729115387045,1729115399108,,1.0,5.02476,20.84931,6.06729,16.16696,2.48524,12.99269,4.80014,5.41889,2.21688,9.76382,5.26159,4.11891,1.75732,3.22767,2.999,3.57537,1.32359,1.75812,2.58385,1.88406,232.5,1184.5,5413.5,5457.0,0.08966
1729115387045,1729115400103,,1.0,8.1183,20.84931,6.06729,16.16696,3.15652,12.99269,4.80014,5.41889,3.43948,9.76382,5.26159,4.11891,2.71302,3.22767,2.999,3.57537,1.5679,1.75812,2.58385,1.88406,98.5,715.0,1549.0,2125.0,0.06323
1729115387045,1729115401111,,1.0,5.14816,20.40353,6.06729,16.16696,2.97918,8.51238,4.80014,5.41889,2.88978,4.40316,5.26159,4.11891,1.6698,2.65648,2.999,3.57537,1.04314,1.34979,2.58385,1.88406,80.0,322.0,3989.0,3910.5,0.07977
1729115387045,1729115402110,,1.0,6.50432,18.54486,6.06729,16.16696,2.30685,6.3882,4.80014,5.41889,4.91909,2.11083,5.26159,4.11891,2.98639,2.5303,2.999,3.57537,1.71558,1.21187,2.58385,1.88406,179.5,809.5,4254.5,4488.0,0.08368
1729115387045,1729115403110,,1.0,9.03644,15.49619,6.06729,16.16696,4.80874,5.85329,4.80014,5.41889,6.45604,1.81469,5.26159,4.11891,4.74605,2.73487,2.999,3.57537,3.48285,1.26268,2.58385,1.88406,362.5,840.0,11224.5,10969.5,0.07104
1729115387045,1729115404109,,1.0,5.46361,15.49619,6.06729,16.16696,5.0621,5.85329,4.80014,5.41889,3.92391,1.81469,5.26159,4.11891,4.20991,2.73487,2.999,3.57537,3.55051,1.26268,2.58385,1.88406,434.0,2295.5,16610.5,16205.0,0.03296
1729115387045,1729115405107,,1.0,10.8143,15.49619,6.06729,16.16696,2.75388,5.85329,4.80014,5.41889,5.73667,1.81469,5.26159,4.11891,6.77711,2.73487,2.999,3.57537,3.55424,1.26268,2.58385,1.88406,224.0,2870.5,6560.0,6231.0,0.11816
1729115387045,1729115406111,,1.0,10.8086,15.49619,6.06729,16.16696,2.07375,5.85329,4.80014,5.41889,4.39141,1.81469,5.26159,4.11891,6.74008,2.73487,2.999,3.57537,3.11988,1.26268,2.58385,1.88406,233.0,3102.0,5045.5,2760.5,0.06989
1729115387045,1729115407110,,1.0,10.8086,15.49619,6.06729,16.16696,2.07375,5.85329,4.80014,5.41889,4.39141,1.81469,5.26159,4.11891,6.74008,2.73487,2.999,3.57537,3.11988,1.26268,2.58385,1.88406,363.0,8125.0,13323.5,13290.0,0.09845
1729115387045,1729115408112,,1.0,10.8086,15.49619,6.06729,16.16696,2.07375,5.85329,4.80014,5.41889,4.39141,1.81469,5.26159,4.11891,6.74008,2.73487,2.999,3.57537,3.11988,1.26268,2.58385,1.88406,326.0,5958.5,12080.5,11525.0,0.0318
1729115387045,1729115409111,,1.0,10.8086,15.49619,6.06729,16.16696,2.07375,5.85329,4.80014,5.41889,4.39141,1.81469,5.26159,4.11891,6.74008,2.73487,2.999,3.57537,3.11988,1.26268,2.58385,1.88406,326.0,4376.0,12262.5,11590.0,0.03137
1729115387045,1729115410112,,1.0,9.37072,15.49619,6.06729,16.16696,3.56499,5.85329,4.80014,5.41889,4.88077,1.81469,5.26159,4.11891,7.32506,2.73487,2.999,3.57537,6.08354,1.26268,2.58385,1.88406,291.0,798.0,4246.5,4180.0,0.0813
1729115387045,1729115411116,,1.0,4.96038,15.49619,6.06729,16.16696,1.83846,5.85329,4.80014,5.41889,4.2,1.81469,5.26159,4.11891,4.17807,2.73487,2.999,3.57537,3.58799,1.26268,2.58385,1.88406,382.0,1375.0,4461.0,4472.0,0.04102
