SessionTime,TimeStamp,Averaging,Valid,log,Muse_Artifact,Delta_AF7,Delta_AF8,Delta_TP9,Delta_TP10,Theta_AF7,Theta_AF8,Theta_TP9,Theta_TP10,Alpha_AF7,Alpha_AF8,Alpha_TP9,Alpha_TP10,Beta_AF7,Beta_AF8,Beta_TP9,Beta_TP10,Gamma_AF7,Gamma_AF8,Gamma_TP9,Gamma_TP10,AF7_Variance,AF8_Variance,TP9_Variance,TP10_Variance,Motion_Variance
1729731308266,1729731307308,1,true,,,3.080511128881442,2.2138097639147793,1.5028707083290926,2.727202925412054,2.08731364845068,2.118027447199377,4.599622434023432,3.1741730778667043,3.758657314874318,1.2578895733439186,4.5508814004546805,6.933286389252465,0.9158080466282745,5.410803719365674,3.0749906314402393,2.964573644905876,0.4851980010466672,1.4274985373382112,0.6606334230676478,0.7429051812711527,46.0,2839.0,355.0,284.0,0.0
1729731308266,1729731308307,1,true,,,3.625296113647392,2.2138097639147793,2.4296082460898267,1.400322711374601,1.689020110861195,2.118027447199377,4.578932491200011,2.566513997732297,2.2712936394945342,1.2578895733439186,4.506250721582906,1.8558170899995163,0.7926307274248449,5.410803719365674,3.785441087873502,3.3831450867466955,0.3900228985111002,1.4274985373382112,0.6720307687910416,0.6927608214960763,35.0,1768.0,117.0,88.0,0.0
1729731308266,1729731309308,1,true,,,3.5139333677645874,2.2138097639147793,3.1342119849141428,0.6337324629663578,1.0852941633626265,2.118027447199377,1.0140193208167363,1.8480096121288117,1.8580220622945343,1.2578895733439186,1.1966467326307597,2.337305407852707,0.8796410338804611,5.410803719365674,2.5627537992941622,2.508247135046101,0.4214675827013345,1.4274985373382112,0.8810948667860437,0.8939493611999206,26.0,732.0,112.5,96.0,0.0
1729731308266,1729731310307,1,true,,,2.4111446728292516,2.2138097639147793,3.130783018091479,1.3946008213428933,1.0295084298282373,2.118027447199377,1.0292260189913605,1.9078119538946596,1.9793326146033317,1.2578895733439186,2.29065858668155,2.773542786702088,0.8964284952984907,5.410803719365674,2.2424287448874045,2.3711959138595047,0.38863825561420606,1.4274985373382112,0.9399370924118098,0.9746648636368561,23.0,1006.7,229.4,204.0,0.0
1729731308266,1729731311308,1,true,,,1.4229000984644646,2.2138097639147793,2.4262411347575075,1.9146830799406822,1.2369224383342434,2.118027447199377,1.0450039965966254,1.5440229315172134,1.2757631637553097,1.2578895733439186,1.8792751743660976,1.8896188569884942,0.8464516420993397,5.410803719365674,1.6852398540070324,1.784832715523488,0.37606863151670356,1.4274985373382112,1.0728994346054532,1.0304859808429547,31.3,2603.1,953.7,854.3,0.0
1729731308266,1729731312308,1,true,,,1.6389104209665233,2.2138097639147793,1.1945841202684417,1.4533077088156312,1.2685547298730488,2.118027447199377,0.8589090841971078,1.003366440664688,0.8699853430209503,1.2578895733439186,1.070868921078799,0.944294394640129,0.7170394361552304,5.410803719365674,1.266185176363926,1.149681413225317,0.29252375648497664,1.4274985373382112,1.0563018541967155,1.2288623339757707,21.0,575.0,186.0,189.0,0.0
1729731308266,1729731313308,1,true,,,1.912250299603208,2.2138097639147793,1.9122985950791533,1.8109835261385108,1.2377885058940952,2.118027447199377,1.2077646942879423,1.15252513009658,0.9015312298446476,1.2578895733439186,1.9076292081031059,1.9522840655352518,0.6888925955182024,5.410803719365674,1.1436098842816187,0.9225607992203246,0.23678888776529974,1.4274985373382112,0.5337671764259375,0.8563856317616855,20.0,3290.0,154.0,140.0,0.0
1729731308266,1729731314307,1,true,,,2.1201915145577948,2.2138097639147793,3.7285450399495588,4.720180716029759,0.7185545294889585,2.118027447199377,2.2043187466831475,1.984341728563836,1.1681480387398022,1.2578895733439186,4.290937112781523,6.549192664976122,1.0069744121485313,5.410803719365674,1.2419135559864016,0.9275874369061055,0.37263725279628607,1.4274985373382112,0.5940524146831645,0.8938460294526096,131.0,7889.0,7962.0,7374.0,0.0
1729731308266,1729731315308,1,true,,,3.8869414852446535,2.2138097639147793,5.162794305843778,5.51083514044879,1.1709670306644742,2.118027447199377,3.0738508273266683,2.142799268232281,1.6469036109516455,1.2578895733439186,4.200729952625392,6.442793333969256,1.7609176060749605,5.410803719365674,1.4405112636265778,0.890360187685717,1.1355121532726116,1.4274985373382112,0.8979033167024418,0.995436054957756,51.0,1671.0,463.0,390.0,0.0
1729731308266,1729731316308,1,true,,,3.2841632999349635,2.2138097639147793,5.162794305843778,5.51083514044879,3.0513241718937327,2.118027447199377,3.0738508273266683,2.142799268232281,3.2930512474651104,1.2578895733439186,4.200729952625392,6.442793333969256,1.5625630918129165,5.410803719365674,1.4405112636265778,0.890360187685717,0.8269665287427865,1.4274985373382112,0.8979033167024418,0.995436054957756,103.0,3898.0,473.0,529.0,0.0
