SessionTime,TimeStamp,log,Averaging,Delta_AF7,Delta_AF8,Delta_TP9,Delta_TP10,Theta_AF7,Theta_AF8,Theta_TP9,Theta_TP10,Alpha_AF7,Alpha_AF8,Alpha_TP9,Alpha_TP10,Beta_AF7,Beta_AF8,Beta_TP9,Beta_TP10,Gamma_AF7,Gamma_AF8,Gamma_TP9,Gamma_TP10,AF7_Variance,AF8_Variance,TP9_Variance,TP10_Variance,Motion_Variance
1728627136090,1728627136890,,1.0,13.04446,11.20019,29.86817,23.1575,7.01574,1.37676,8.58826,1.7702,4.00236,1.4185,9.09747,2.35099,0.85713,0.72203,7.76087,4.92091,0.26416,0.28343,3.22711,1.94194,588.5,622.0,8261.0,6749.5,0.1311
1728627136090,1728627137884,,1.0,13.45767,10.42127,29.86817,23.1575,9.59452,1.32829,8.58826,1.7702,4.12213,1.20715,9.09747,2.35099,1.00187,0.58548,7.76087,4.92091,0.29097,0.28569,3.22711,1.94194,32794.5,8575.5,13080.0,55197.0,0.133
1728627136090,1728627138885,,1.0,13.50403,10.42127,29.86817,23.1575,10.20598,1.32829,8.58826,1.7702,4.12213,1.20715,9.09747,2.35099,1.04053,0.58548,7.76087,4.92091,0.30071,0.28569,3.22711,1.94194,42727.5,14605.5,12497.5,51063.5,0.06464
1728627136090,1728627139885,,1.0,13.50403,10.42127,29.86817,23.1575,10.20598,1.32829,8.58826,1.7702,4.12213,1.20715,9.09747,2.35099,1.04053,0.58548,7.76087,4.92091,0.30071,0.28569,3.22711,1.94194,2095.0,2357.5,4343.0,2949.0,0.03949
1728627136090,1728627140886,,1.0,13.50403,10.42127,29.86817,23.1575,10.20598,1.32829,8.58826,1.7702,4.12213,1.20715,9.09747,2.35099,1.04053,0.58548,7.76087,4.92091,0.30071,0.28569,3.22711,1.94194,1122.5,618.0,4427.0,5416.0,0.04883
1728627136090,1728627141885,,1.0,9.59983,10.42127,29.86817,23.1575,6.51567,1.32829,8.58826,1.7702,3.53914,1.20715,9.09747,2.35099,1.3743,0.58548,7.76087,4.92091,0.28856,0.28569,3.22711,1.94194,1258.0,831.0,3516.0,3880.0,0.00977
1728627136090,1728627142886,,1.0,8.81899,10.42127,29.86817,23.1575,5.77761,1.32829,8.58826,1.7702,3.42254,1.20715,9.09747,2.35099,1.44106,0.58548,7.76087,4.92091,0.28613,0.28569,3.22711,1.94194,2482.0,1846.0,4315.5,6098.5,0.0083
1728627136090,1728627143886,,1.0,8.81899,10.42127,29.86817,23.1575,5.77761,1.32829,8.58826,1.7702,3.42254,1.20715,9.09747,2.35099,1.44106,0.58548,7.76087,4.92091,0.28613,0.28569,3.22711,1.94194,1925.5,921.5,3113.0,1629.0,0.01172
1728627136090,1728627144884,,1.0,9.43581,9.29073,18.74058,23.1575,5.55167,1.42618,5.26576,1.7702,3.42314,1.90389,11.46536,2.35099,1.51566,1.42223,7.91302,4.92091,0.55178,0.88494,3.45945,1.94194,948.5,141.0,2686.0,869.5,0.0174
1728627136090,1728627145887,,1.0,18.8473,10.201,11.04447,23.1575,5.2336,2.24456,2.88028,1.7702,3.50521,2.84373,14.02689,2.35099,1.79287,1.63967,8.45576,4.92091,1.16439,1.0489,3.63118,1.94194,1375.5,278.5,2633.0,901.5,0.02197
