SessionTime,TimeStamp,log,Averaging,Delta_AF7,Delta_AF8,Delta_TP9,Delta_TP10,Theta_AF7,Theta_AF8,Theta_TP9,Theta_TP10,Alpha_AF7,Alpha_AF8,Alpha_TP9,Alpha_TP10,Beta_AF7,Beta_AF8,Beta_TP9,Beta_TP10,Gamma_AF7,Gamma_AF8,Gamma_TP9,Gamma_TP10,AF7_Variance,AF8_Variance,TP9_Variance,TP10_Variance,Motion_Variance
1728632478743,1728632479007,,1.0,7.21802,14.71913,5.82872,4.42067,8.22714,3.92619,4.73087,2.10762,2.98637,2.95933,2.30788,1.01924,2.07202,2.38656,2.70232,3.9531,0.91755,1.25849,1.91425,2.78106,527.5,447.5,5107.5,4821.0,0.00452
1728632478743,1728632480004,,1.0,2.03799,7.37129,3.10783,3.01151,1.67049,2.64239,1.75852,2.24184,4.18991,4.5296,3.08848,3.33084,1.66056,2.02101,2.43486,2.7734,0.79255,1.20798,0.85573,1.82069,401.5,334.0,3582.5,3501.0,0.00793
1728632478743,1728632481002,,1.0,0.80461,1.15737,1.73592,1.86043,0.84454,0.87445,2.1348,2.67108,2.1329,2.23006,5.83593,4.96739,1.4504,2.1139,1.97211,2.20061,1.03074,1.62103,0.96192,1.56393,394.0,321.5,3477.5,3428.5,0.01178
1728632478743,1728632482005,,1.0,1.33178,2.57846,1.4023,3.34936,1.55375,2.11623,3.76179,4.44877,1.83358,3.70622,4.29391,7.80489,1.24453,2.10877,1.94498,3.01386,0.92443,1.39167,1.27003,1.85159,378.0,378.5,3861.5,3892.5,0.00659
1728632478743,1728632483004,,1.0,3.72048,6.71115,1.72358,15.82761,2.85745,5.24206,2.81106,24.49573,1.57755,6.19469,1.08596,18.86095,1.86417,2.24241,2.29074,7.03883,0.83888,1.38651,1.03178,1.91229,446.0,472.0,5417.0,5709.0,0.00757
1728632478743,1728632484005,,1.0,10.06535,17.39831,1.72141,18.24443,3.45211,3.88817,2.7079,28.74243,3.48316,5.21548,1.03504,18.86095,2.25784,2.44244,2.30351,7.86293,0.96492,1.20837,1.0144,1.89384,440.5,469.5,4996.0,5104.0,0.00714
1728632478743,1728632485004,,1.0,6.52782,18.82413,4.76402,18.24443,2.99587,4.07934,5.70555,28.74243,3.82424,4.93431,4.01288,18.86095,3.49604,2.73242,3.18099,7.86293,1.88373,1.18762,1.67051,1.89384,405.0,357.0,4003.0,3995.0,0.00684
1728632478743,1728632486005,,1.0,3.66687,10.88933,11.44697,18.24443,2.28178,3.98812,16.67402,28.74243,5.61814,3.92111,18.90228,18.86095,3.18871,2.39585,4.84262,7.86293,2.41543,1.43577,1.28299,1.89384,383.0,317.0,4689.0,4742.0,0.00543
1728632478743,1728632487008,,1.0,3.29131,3.25082,8.45582,18.24443,1.5297,3.56888,9.23894,28.74243,3.74444,2.38439,12.04809,18.86095,1.97648,1.49769,4.07858,7.86293,0.92281,0.9447,1.00842,1.89384,352.5,281.5,4993.5,5051.5,0.00586
1728632478743,1728632488010,,1.0,3.47189,3.31728,4.14443,4.85135,1.35114,2.66354,2.83192,6.95101,2.0331,2.93737,4.97674,7.09129,1.59624,1.42274,2.25595,4.03371,0.76706,0.96097,0.94437,1.28294,338.0,257.0,3580.0,3629.0,0.01331
1728632478743,1728632489013,,1.0,1.36981,1.51103,2.36624,2.0477,0.96994,1.08992,1.84123,2.29287,2.32009,2.67063,5.01461,5.02918,1.30592,1.59073,1.85968,2.99532,0.65535,1.09399,0.69919,0.8613,320.5,257.0,3636.5,3564.5,0.00824
1728632478743,1728632490012,,1.0,1.20452,1.39217,2.02834,2.17617,0.91093,0.88947,1.69263,1.41163,2.20797,1.41849,3.22383,2.21095,1.43778,1.6477,2.08995,3.07813,0.9083,1.15359,0.74114,0.89712,302.5,240.0,3601.5,3566.5,0.00787
1728632478743,1728632491011,,1.0,0.78705,1.04577,2.70831,3.46497,0.52979,0.71537,4.60858,3.65826,0.72683,0.8483,8.4134,5.36897,1.63344,1.71936,2.05597,3.28503,1.09144,1.01419,1.05485,1.17746,315.0,238.5,3598.0,3537.0,0.00751
1728632478743,1728632492012,,1.0,0.64273,1.30542,3.30385,4.31663,0.4428,1.06772,6.03218,5.60033,0.74535,1.64111,8.40039,5.53876,1.60017,1.79222,2.72549,3.56838,0.97451,1.08668,1.15323,1.79667,303.0,241.0,3495.5,3460.5,0.00555
