SessionTime,TimeStamp,log,Averaging,Delta_AF7,Delta_AF8,Delta_TP9,Delta_TP10,Theta_AF7,Theta_AF8,Theta_TP9,Theta_TP10,Alpha_AF7,Alpha_AF8,Alpha_TP9,Alpha_TP10,Beta_AF7,Beta_AF8,Beta_TP9,Beta_TP10,Gamma_AF7,Gamma_AF8,Gamma_TP9,Gamma_TP10,AF7_Variance,AF8_Variance,TP9_Variance,TP10_Variance,Motion_Variance
1728533690894,1728533691627,,1.0,10.44692,6.51069,19.35006,4.53746,4.88634,4.33007,6.69015,3.88955,3.84376,2.17977,5.73218,2.35914,4.26894,0.973,4.12705,3.38337,1.34639,0.44197,1.70799,2.35201,6081.5,5531.0,6107.5,5670.5,0.01056
1728533690894,1728533692625,,1.0,10.74758,9.70217,19.35006,4.53746,4.53439,1.63513,6.69015,3.88955,3.71408,1.775,5.73218,2.35914,4.13234,1.74568,4.12705,3.38337,1.51315,1.94969,1.70799,2.35201,405.0,189.5,1470.5,1338.5,0.00989
1728533690894,1728533693626,,1.0,13.76796,4.06172,19.35006,4.53746,3.30217,1.9155,6.69015,3.88955,3.74474,2.42444,5.73218,2.35914,2.99441,1.63482,4.12705,3.38337,1.90154,1.44598,1.70799,2.35201,382.0,82.0,1450.0,1244.5,0.0174
1728533690894,1728533694627,,1.0,17.26404,4.3421,19.35006,4.53746,4.61407,2.68399,6.69015,3.88955,3.25583,2.25796,5.73218,2.35914,3.0764,1.30759,4.12705,3.38337,1.21406,0.37001,1.70799,2.35201,407.5,59.5,865.5,744.0,0.01337
1728533690894,1728533695626,,1.0,20.69671,3.21152,19.35006,4.53746,5.51241,2.27871,6.69015,3.88955,3.0427,1.82374,5.73218,2.35914,3.3413,1.26734,4.12705,3.38337,1.02379,0.52557,1.70799,2.35201,1211.0,255.0,7766.5,4685.5,0.01782
1728533690894,1728533696627,,1.0,20.69671,5.38566,19.35006,4.53746,5.51241,2.72314,6.69015,3.88955,3.0427,3.12654,5.73218,2.35914,3.3413,1.7981,4.12705,3.38337,1.02379,0.92443,1.70799,2.35201,1239.5,288.5,7788.0,4877.0,0.00934
1728533690894,1728533697627,,1.0,12.92468,8.98262,19.35006,4.53746,4.87575,3.33328,6.69015,3.88955,3.64516,4.58435,5.73218,2.35914,4.32317,2.38327,4.12705,3.38337,1.84633,1.18279,1.70799,2.35201,317.5,118.0,1767.0,1626.0,0.00873
1728533690894,1728533698628,,1.0,9.1231,5.60824,19.35006,4.53746,3.35376,1.64041,6.69015,3.88955,3.79582,3.46032,5.73218,2.35914,4.38064,2.54991,4.12705,3.38337,2.26975,0.89658,1.70799,2.35201,288.0,66.5,396.0,434.0,0.00464
1728533690894,1728533699629,,1.0,3.3736,2.07695,18.14655,10.3314,1.60979,1.08961,6.74653,3.73082,2.30475,1.57176,6.12087,2.92084,2.45634,1.47845,3.57438,2.29457,2.079,0.51561,1.38053,0.90414,208.5,50.0,332.0,400.5,0.01868
1728533690894,1728533700630,,1.0,2.58827,1.99382,5.38358,8.77319,1.19206,0.8001,3.66111,2.97346,1.81311,1.30267,5.13406,3.21306,2.74585,1.08066,1.98935,2.55676,1.0305,0.42362,0.50048,0.77027,201.0,54.0,322.0,325.5,0.01239
1728533690894,1728533701630,,1.0,3.1107,1.98836,8.31342,3.87146,1.81242,1.07666,7.61349,3.85932,3.35053,2.34612,7.55374,3.12191,3.72668,1.40673,3.2881,2.9452,1.47991,0.52831,0.61958,1.12932,271.0,92.5,443.0,364.5,0.01892
1728533690894,1728533702630,,1.0,8.24528,4.75016,26.33884,6.0799,3.21804,1.22199,13.54619,5.53638,4.48881,3.08009,12.83327,5.01607,4.45752,1.94088,5.0191,3.51443,1.76376,0.72612,0.98853,1.62394,294.5,82.0,601.5,463.5,0.00714
1728533690894,1728533703631,,1.0,9.86983,2.45749,27.84211,19.74809,3.88347,1.09302,13.36162,12.80242,2.7104,2.35302,11.42398,8.55543,3.91248,1.42344,4.16977,4.08304,1.34572,1.3667,0.78951,1.70532,271.5,73.5,1096.5,1105.0,0.0119
1728533690894,1728533704633,,1.0,2.7222,2.71741,27.61123,29.06981,2.33051,1.94409,13.36162,15.32984,1.49944,2.37124,11.24587,7.38171,3.83745,1.76698,4.10872,4.51439,2.23847,1.67684,0.78207,1.83618,239.0,80.0,1536.0,1486.0,0.00787
1728533690894,1728533705631,,1.0,2.95119,2.84297,16.60414,12.73634,1.60416,1.14486,8.87161,6.51942,2.18276,2.24626,11.50473,6.34835,4.02864,1.46066,3.59839,3.14566,2.00956,0.66125,0.82704,1.34746,245.5,44.5,357.0,387.5,0.01721
1728533690894,1728533706633,,1.0,3.02417,1.07038,1.70153,6.91484,0.96866,0.4881,2.9019,5.06088,3.75399,1.81849,11.99917,11.18106,4.20334,1.11194,2.39517,2.70178,2.13606,0.45461,0.83888,0.74188,256.0,44.0,474.0,485.0,0.01202
1728533690894,1728533707633,,1.0,3.98219,1.22892,1.19869,13.19862,1.53894,0.58287,2.26588,9.43067,4.16719,1.26081,5.65386,13.9793,4.20121,1.6025,1.81145,2.59832,1.98477,0.6547,0.77988,0.8336,231.0,51.0,436.5,455.0,0.00885
1728533690894,1728533708634,,1.0,0.97128,0.88431,0.70239,1.96581,1.04122,0.3642,0.73943,1.6936,3.01383,1.21948,3.66691,3.99868,4.54295,1.59549,1.85818,2.02619,2.21637,0.8482,0.83803,0.80122,209.0,37.5,252.0,323.0,0.01849
1728533690894,1728533709634,,1.0,0.8146,0.36065,0.9354,1.29638,0.74019,0.18278,1.23585,1.16722,2.12852,1.54146,4.29004,2.01596,2.95371,1.40726,1.7743,2.3498,1.97606,0.5849,0.65988,0.76741,204.5,39.5,267.0,334.0,0.00696
1728533690894,1728533710634,,1.0,1.0709,0.44164,1.1292,1.1649,0.71843,0.49532,0.85231,0.95432,2.79582,1.62615,3.61327,2.22317,2.98156,1.70342,2.19498,2.66077,1.7452,0.72652,0.69488,0.84866,201.0,38.0,270.0,324.0,0.00952
1728533690894,1728533711634,,1.0,1.28049,0.62686,0.83839,1.02887,0.5042,0.77857,0.77212,1.03702,2.81185,1.46709,2.97524,3.00377,4.04069,1.20044,1.67911,1.98175,1.04627,0.77299,0.75603,0.69316,203.5,36.5,259.5,330.0,0.01263
1728533690894,1728533712634,,1.0,1.10542,0.81401,0.8584,1.45012,0.80332,0.78688,0.81729,0.91677,2.11197,1.20275,2.31432,2.18881,3.3457,1.12896,1.46078,1.79151,1.24109,0.62635,0.70994,0.65929,210.0,33.0,260.0,336.5,0.0108
1728533690894,1728533713636,,1.0,0.49106,0.59034,1.54923,1.59954,1.2012,0.68629,1.22468,1.39002,2.36466,1.54922,2.14171,4.88533,3.32738,1.05683,1.5858,2.6811,1.17326,0.38261,0.76218,0.75258,199.5,33.0,269.0,342.0,0.00879
1728533690894,1728533714636,,1.0,0.81424,0.51658,2.03919,2.9143,0.80824,0.6844,1.65563,1.5668,1.90398,1.59533,2.61858,4.9777,2.86619,0.97102,1.49849,2.41804,1.64737,0.50803,0.71129,0.81782,201.5,44.0,271.0,319.5,0.00769
1728533690894,1728533715635,,1.0,0.81509,0.63098,1.85192,2.15868,0.62205,0.65511,0.97236,1.02094,1.15242,1.15725,5.71851,3.04482,2.8198,0.97944,1.72761,1.69717,1.74198,0.68968,0.60203,0.67268,185.0,41.5,274.0,316.5,0.01776
1728533690894,1728533716638,,1.0,0.40041,0.59022,2.20303,1.70568,0.52078,0.54736,0.80127,1.59796,1.24245,1.62593,7.16,5.46249,2.89344,1.02245,1.76095,1.7627,1.29994,0.9677,0.57296,0.79069,192.5,47.0,276.5,336.0,0.01263
1728533690894,1728533717637,,1.0,0.44224,0.58274,2.13648,2.14659,0.68264,0.662,1.41479,1.53199,2.12424,1.36445,6.05859,5.24987,3.23832,1.36193,1.79239,1.94637,1.31017,1.07198,0.59778,0.75386,211.5,42.0,273.0,320.0,0.00708
1728533690894,1728533718637,,1.0,0.67594,0.97043,1.74984,2.53668,1.12269,0.95257,1.37653,0.73487,1.70207,1.42718,6.60101,5.64241,3.55332,1.3763,1.80939,1.78707,1.12895,0.69538,0.85185,0.68459,212.0,48.0,296.0,347.0,0.0166
1728533690894,1728533719637,,1.0,0.56281,0.75245,1.01934,2.57479,0.91028,0.89233,0.87366,0.71984,1.5628,2.09121,15.97807,14.97899,3.62097,1.69572,2.60441,1.66652,1.14575,0.6846,1.06276,0.8699,230.5,44.0,320.0,351.5,0.01105
1728533690894,1728533720638,,1.0,0.37808,0.54274,1.30354,1.72936,0.94578,0.61436,1.16771,1.40984,2.04425,1.76818,16.09572,14.98648,3.39596,1.55509,2.77026,2.0457,1.44807,0.83428,0.87996,0.8178,223.0,39.0,304.0,342.5,0.01404
1728533690894,1728533721638,,1.0,0.62274,0.88994,1.5884,2.54138,0.87985,0.80891,2.45381,2.22559,2.2015,1.16047,9.84581,6.61754,2.61793,1.29571,2.45529,2.4456,1.43872,0.78748,0.77334,0.85799,209.0,55.0,299.0,358.0,0.008
1728533690894,1728533722640,,1.0,0.60075,1.32031,1.13351,2.78344,0.95432,1.24799,2.25273,2.25464,1.42356,1.97505,6.18648,5.31045,3.15988,1.761,1.69616,2.51969,1.65864,0.85677,0.56106,0.77487,205.0,55.0,267.0,337.5,0.00745
1728533690894,1728533723641,,1.0,0.65268,0.7048,0.63515,1.36322,0.7253,1.15768,1.18751,1.58009,1.27762,2.32813,2.94398,2.83111,2.5717,1.4085,1.54492,1.70974,1.8806,1.14046,0.47626,0.91905,184.0,43.0,247.0,322.5,0.00629
1728533690894,1728533724641,,1.0,0.79477,0.7084,0.90833,1.0799,0.33338,0.46432,0.76251,0.77632,1.40779,1.68881,2.50512,2.90373,2.99371,1.211,2.02161,1.72765,1.56681,0.86728,0.58554,0.94696,195.5,39.5,251.0,310.5,0.00983
1728533690894,1728533725639,,1.0,0.72787,0.9632,1.17274,0.72558,0.45799,0.99291,0.92141,0.98416,2.18492,1.90644,2.50421,3.86501,3.27539,0.98542,2.09251,1.84345,1.48687,0.75779,0.50052,0.85356,191.0,46.5,251.5,329.0,0.01483
1728533690894,1728533726641,,1.0,1.31922,0.89665,1.05311,0.80555,0.50355,0.60439,1.23721,1.13525,2.08935,1.96545,2.42292,3.96988,3.10408,1.30294,1.81748,2.10249,1.3907,0.81267,0.37869,0.80757,195.0,44.5,247.5,320.0,0.01343
1728533690894,1728533727642,,1.0,1.61226,0.91912,1.48793,1.85103,0.94472,0.44191,1.07391,1.12184,3.09017,1.77059,3.54889,3.98919,2.96454,1.60263,1.61864,2.43828,1.63647,0.97302,0.6364,0.85381,202.5,76.5,253.0,320.5,0.00977
1728533690894,1728533728641,,1.0,1.06721,3.95291,1.92281,2.5066,1.01674,0.69018,1.89252,1.85948,3.03526,1.09188,3.00527,3.52141,3.00942,1.38484,1.2774,2.15352,1.43821,0.79569,0.94276,0.83722,224.0,70.0,294.5,382.0,0.01508
1728533690894,1728533729642,,1.0,2.02452,3.37047,5.51359,6.05076,0.78358,1.05821,2.59001,2.52249,1.6765,1.65069,1.86171,2.96802,2.79995,0.9494,1.32072,1.58637,1.37582,0.92715,0.88116,1.1237,667.0,540.0,1204.0,1145.5,0.01135
1728533690894,1728533730644,,1.0,2.41813,2.56598,11.34153,12.36531,0.51604,1.08851,2.68266,3.26672,0.92504,2.01264,2.08936,2.65309,2.4647,1.16948,2.15374,1.7308,1.33637,1.04863,0.68267,1.09107,814.5,623.0,1496.5,1298.5,0.00983
1728533690894,1728533731645,,1.0,2.67096,3.35479,10.79236,8.53572,0.68635,1.09901,2.57922,2.11862,0.83159,1.66251,2.02404,2.73466,2.58492,1.87218,2.24304,1.93297,1.26082,1.51755,0.71206,0.80962,213.0,89.5,341.0,374.5,0.01569
1728533690894,1728533732646,,1.0,2.37771,1.90969,6.04022,3.28446,1.23694,0.71048,1.09359,1.55466,1.72322,1.7408,3.28107,3.20911,2.45433,1.8507,1.46989,2.19284,1.35051,1.47094,0.49747,0.48369,217.0,65.5,319.0,330.0,0.01007
1728533690894,1728533733646,,1.0,1.62571,1.18626,2.63017,2.60974,1.16859,1.09537,1.14937,1.88693,2.03238,1.64001,4.33158,3.21969,2.6977,1.82578,1.43157,2.69929,1.08808,1.46438,0.57122,0.4549,195.5,48.0,261.0,356.5,0.0094
1728533690894,1728533734645,,1.0,0.83664,0.61291,1.75133,4.60971,0.81571,0.72945,0.94552,1.495,1.5703,1.35564,3.91091,4.79346,3.05183,1.91524,1.73089,2.76377,1.26228,1.29554,0.6848,0.86832,182.5,43.5,264.0,337.5,0.01288
1728533690894,1728533735644,,1.0,0.69151,0.89757,2.31464,2.54516,1.15995,0.61297,1.17403,0.94058,2.26072,0.98844,3.09659,4.09527,2.86668,1.80461,1.5446,2.278,1.44075,1.20396,0.64022,1.02561,182.5,41.5,245.5,300.5,0.01001
1728533690894,1728533736646,,1.0,0.88312,0.77182,2.38094,1.38145,1.07905,0.33095,1.41476,0.668,2.7397,1.27701,1.96386,2.10416,2.96582,1.43539,1.46302,1.89713,1.26107,1.28278,0.57495,0.71807,183.0,42.5,269.5,301.5,0.02252
1728533690894,1728533737646,,1.0,1.19024,1.13175,3.42908,2.12686,0.75421,0.34344,1.87427,0.64508,2.40357,1.65869,2.6136,1.44523,3.1243,1.32418,1.59569,2.01414,1.22138,0.75736,0.52829,0.81674,202.0,43.5,267.5,309.5,0.00952
1728533690894,1728533738646,,1.0,0.62236,1.12124,2.39845,1.76547,0.93291,0.46576,1.5974,1.04889,2.46189,1.43736,2.52162,2.37607,2.91411,1.3452,1.46651,1.9301,1.37104,0.4964,0.55177,0.72992,213.0,36.5,282.5,307.0,0.02026
1728533690894,1728533739647,,1.0,0.74006,0.92899,5.26092,1.7879,1.28497,1.11662,3.5662,3.20444,2.19,1.18436,3.47415,3.08281,2.49123,1.1378,1.09433,2.02374,1.10676,0.60337,0.40093,0.6065,199.0,39.0,337.5,330.5,0.00818
1728533690894,1728533740646,,1.0,1.42222,0.66127,3.63242,2.05553,1.26487,0.66321,3.5367,3.2274,1.7292,1.20209,3.25052,1.67029,2.88003,1.22284,0.97449,1.83451,1.14925,0.79133,0.47422,0.60154,193.0,37.5,258.0,304.0,0.02374
1728533690894,1728533741645,,1.0,1.37507,0.57434,3.5811,1.31822,0.69122,0.40177,1.99042,2.13795,1.58141,0.8424,2.92618,1.97425,2.69677,1.59759,1.15336,1.99286,1.0333,0.95381,0.52172,0.86122,180.5,36.5,413.0,358.5,0.01111
1728533690894,1728533742647,,1.0,0.8992,0.45016,7.11656,5.55032,0.53688,0.78647,1.84666,4.67091,2.74902,1.54594,4.69862,3.45789,2.88262,1.57687,1.45338,2.01585,1.05257,0.72981,0.62147,0.77692,204.5,39.0,406.5,362.5,0.00873
1728533690894,1728533743648,,1.0,0.7329,0.64501,6.11859,2.47171,0.96185,0.763,1.0407,1.96807,2.5728,1.58126,3.38443,2.71739,2.569,1.164,1.4196,2.25118,1.36671,0.78998,0.74042,0.44006,207.0,38.0,299.0,309.0,0.00781
1728533690894,1728533744648,,1.0,0.64984,0.41878,2.77389,1.03653,0.96883,0.82495,1.86054,1.60538,2.04432,1.56781,2.47585,3.26546,2.65718,1.0595,1.35761,1.81047,1.44948,0.68775,0.6875,0.56694,182.0,30.5,262.5,322.0,0.00494
1728533690894,1728533745646,,1.0,1.09411,0.33353,1.32422,1.37996,0.87379,0.55206,1.55101,1.91692,2.041,1.32796,2.13728,4.06606,2.26329,1.13027,1.07571,2.00163,1.24614,0.53501,0.51288,0.60799,198.5,29.0,263.5,324.0,0.00745
1728533690894,1728533746648,,1.0,1.68625,1.19865,1.06273,1.61125,0.88996,0.62184,1.39651,1.36951,1.79916,1.5295,1.97892,3.24468,2.57908,0.88444,1.01228,2.26247,1.32923,0.53722,0.53698,0.7069,208.0,44.0,281.0,318.5,0.01483
