SessionTime,TimeStamp,Averaging,Valid,log,Muse_Artifact,Delta_AF7,Delta_AF8,Delta_TP9,Delta_TP10,Theta_AF7,Theta_AF8,Theta_TP9,Theta_TP10,Alpha_AF7,Alpha_AF8,Alpha_TP9,Alpha_TP10,Beta_AF7,Beta_AF8,Beta_TP9,Beta_TP10,Gamma_AF7,Gamma_AF8,Gamma_TP9,Gamma_TP10,AF7_Variance,AF8_Variance,TP9_Variance,TP10_Variance,Motion_Variance
1729826236519,1729826235557,1,true,,,2.23681,3.70937,2.02638,6.3422,0.42874,1.43341,1.02089,3.73388,0.91325,1.81322,1.28511,2.59466,0.61131,0.93538,1.14485,1.86024,0.25292,0.39283,0.81805,0.99047,15.0,19.0,50.0,53.0,1.007
1729826236519,1729826236557,1,true,,,0.786,1.18378,3.04846,2.40619,0.64726,0.71832,2.32365,1.70954,1.07862,1.74546,3.40103,3.39641,0.60341,0.92391,1.45439,2.03133,0.25148,0.3344,0.54353,0.66196,26.0,31.0,77.0,62.0,1.006
1729826236519,1729826237558,1,true,,,2.00161,1.8488,5.94525,4.42894,0.61423,0.59061,2.28686,1.69719,1.15313,1.82087,4.77496,5.92052,0.47813,1.07979,1.66131,1.78587,0.39671,0.43869,0.6724,0.92459,40.0,30.0,227.0,183.0,1.006
1729826236519,1729826238556,1,true,,,3.25747,1.72163,16.05832,12.75969,1.00582,1.15051,6.81146,4.97909,1.94156,2.45584,12.85257,9.65428,0.6347,1.23265,3.02169,2.1742,0.37994,0.41719,0.61633,0.71973,27.0,20.0,61.0,74.0,1.006
1729826236519,1729826239557,1,true,,,3.09578,1.07642,7.69963,8.88833,0.73217,1.13815,3.26144,3.9942,1.4382,2.26647,5.77032,5.27436,0.75554,1.20565,1.93197,1.64063,0.24561,0.29476,0.61861,0.57305,14.0,22.0,83.0,81.0,1.007
1729826236519,1729826240557,1,true,,,1.52764,1.38201,6.34878,6.48993,0.61662,0.84719,3.23952,3.31612,1.04954,1.3499,3.24975,3.47224,0.74362,0.91327,1.40097,1.17978,0.2443,0.28135,0.60115,0.57305,85.0,43.0,2213.0,2278.0,1.005
1729826236519,1729826241557,1,true,,,6.23893,3.27793,11.65226,11.57844,1.88309,1.36937,5.95443,6.04909,2.17786,1.70726,3.55943,3.04025,0.78518,0.95609,1.72544,1.19363,0.25151,0.34411,0.73644,0.6476,168.0,70.0,4733.0,4616.0,1.005
1729826236519,1729826242556,1,true,setting intention ,,15.40033,6.70085,13.88929,13.73694,3.18867,2.67874,6.71259,7.10722,1.63125,3.25597,3.51536,2.95379,0.86379,0.96374,1.94156,1.27215,0.34537,0.54532,0.82258,0.72674,307.0,88.0,2464.0,2185.0,1.006
1729826236519,1729826243557,1,true,,,15.29925,8.9621,13.88929,13.73694,2.76573,5.02805,6.71259,7.10722,1.05896,4.4156,3.51536,2.95379,0.96461,1.19875,1.94156,1.27215,0.42901,0.48218,0.82258,0.72674,412.0,187.0,1484.0,960.0,1.005
1729826236519,1729826244557,1,true,,,13.78225,11.82905,13.88929,13.73694,2.79396,8.49317,6.71259,7.10722,1.18054,3.44707,3.51536,2.95379,1.00099,1.47272,1.94156,1.27215,0.41834,0.49762,0.82258,0.72674,57.0,32.0,117.0,179.0,1.009
