SessionTime,TimeStamp,log,Averaging,Delta_AF7,Delta_AF8,Delta_TP9,Delta_TP10,Theta_AF7,Theta_AF8,Theta_TP9,Theta_TP10,Alpha_AF7,Alpha_AF8,Alpha_TP9,Alpha_TP10,Beta_AF7,Beta_AF8,Beta_TP9,Beta_TP10,Gamma_AF7,Gamma_AF8,Gamma_TP9,Gamma_TP10,AF7_Variance,AF8_Variance,TP9_Variance,TP10_Variance,Motion_Variance
1728873695438,1728873696114,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.5,144.0,4190.5,4861.5,0.02332
1728873695438,1728873697108,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,195.0,3360.5,3367.5,0.03711
1728873695438,1728873698110,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.5,166.5,1053.5,791.0,0.01868
1728873695438,1728873699110,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.5,158.0,2595.0,2651.5,0.04742
1728873695438,1728873700110,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.5,119.0,2627.5,2679.5,0.03436
1728873695438,1728873701111,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.5,72.5,612.0,564.0,0.03839
1728873695438,1728873702112,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,92.0,1630.5,1740.5,0.02069
1728873695438,1728873703113,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.5,154.0,1107.0,1445.0,0.04791
1728873695438,1728873704113,,1.0,8.96588,17.48954,5.37829,11.10622,3.86106,6.26147,11.46169,14.44069,3.68246,5.24206,9.28056,8.35259,1.20882,1.96329,3.6668,4.33966,0.56645,0.66924,1.39514,1.41929,104.0,174.0,177.0,694.5,0.07336
1728873695438,1728873705115,,1.0,8.26721,16.87076,4.71586,11.10622,3.66023,6.2212,9.48162,14.44069,3.27088,4.30583,10.44098,8.35259,1.11386,1.03749,3.70482,4.33966,0.37447,0.6627,1.38457,1.41929,121.0,162.0,5765.0,5704.0,0.01538
