SessionTime,TimeStamp,log,Averaging,Delta_AF7,Delta_AF8,Delta_TP9,Delta_TP10,Theta_AF7,Theta_AF8,Theta_TP9,Theta_TP10,Alpha_AF7,Alpha_AF8,Alpha_TP9,Alpha_TP10,Beta_AF7,Beta_AF8,Beta_TP9,Beta_TP10,Gamma_AF7,Gamma_AF8,Gamma_TP9,Gamma_TP10,AF7_Variance,AF8_Variance,TP9_Variance,TP10_Variance,Motion_Variance
1728694170852,1728694171473,,1.0,8.0806,29.4141,5.12445,5.68295,4.91382,18.72183,2.32344,3.41677,4.1653,10.98854,3.55441,5.16325,0.69319,1.00219,1.71867,2.17581,0.37699,0.63316,0.37042,0.82944,65.0,490.0,4854.5,2829.5,0.00879
1728694170852,1728694172471,,1.0,2.66083,1.50612,5.12445,5.68295,1.08873,0.66823,2.32344,3.41677,2.13826,1.3331,3.55441,5.16325,0.69345,1.01387,1.71867,2.17581,0.28306,0.57221,0.37042,0.82944,34.5,26.5,3921.0,1491.0,0.01697
1728694170852,1728694173471,,1.0,1.17154,1.05612,6.95047,5.58264,0.45263,0.66794,3.20858,2.53414,1.30763,1.3744,3.6531,6.00174,0.54574,0.82233,2.40959,2.47331,0.27364,0.39924,0.54887,0.75109,54.0,25.5,3567.5,1446.5,0.02368
1728694170852,1728694174472,,1.0,4.54427,1.09746,6.86523,6.46133,1.9004,1.24724,2.87646,2.32902,1.73967,1.94996,2.82376,5.23071,0.54391,1.04627,2.01036,2.60288,0.25454,0.37099,0.46432,0.91884,170.0,34.0,6755.0,4335.5,0.01447
1728694170852,1728694175473,,1.0,11.12204,2.79631,6.60552,6.62902,2.92252,2.13842,2.15169,2.32902,1.62331,2.26507,0.71405,4.93972,0.83439,0.82873,1.49705,2.6073,0.20584,0.3025,0.38535,0.94201,106.0,76.0,6495.0,4302.0,0.01343
1728694170852,1728694176473,,1.0,6.62346,5.03746,6.60552,6.62902,1.75983,1.66086,2.15169,2.32902,1.05967,1.84262,0.71405,4.93972,0.7274,0.70568,1.49705,2.6073,0.33,0.34929,0.38535,0.94201,55.5,58.5,5192.5,3024.0,0.01801
1728694170852,1728694177473,,1.0,1.70465,2.39492,6.62847,6.62902,0.75075,0.78166,2.5426,2.32902,1.68301,2.32429,2.07351,4.93972,0.90716,0.86512,2.51116,2.6073,0.49259,0.43125,0.92152,0.94201,304.5,656.0,2424.5,478.5,0.00854
1728694170852,1728694178472,,1.0,2.9019,2.01031,7.91893,8.96809,1.29845,0.79358,4.16672,3.12699,2.5107,2.32429,9.79005,15.6542,1.28111,0.85068,7.15441,2.97758,0.7748,0.52701,3.31107,1.58859,1366.0,692.5,2272.0,470.5,0.01068
1728694170852,1728694179473,,1.0,8.12312,9.51794,9.14479,15.69335,2.49768,2.59415,2.2162,4.91701,2.31239,0.95471,7.9363,19.00456,1.42622,1.64005,5.99096,4.07429,0.91653,0.62212,2.47165,1.72397,680.5,167.5,2556.0,628.0,0.01196
1728694170852,1728694180474,,1.0,19.01952,8.44991,9.52605,25.69035,5.07126,3.97472,1.56867,8.17946,2.42092,0.99892,7.41806,19.23743,0.99282,1.14732,5.74084,7.57122,0.58254,0.57319,2.25302,1.59681,114.5,249.5,2470.5,594.5,0.01392
