SessionTime,TimeStamp,log,Averaging,Delta_AF7,Delta_AF8,Delta_TP9,Delta_TP10,Theta_AF7,Theta_AF8,Theta_TP9,Theta_TP10,Alpha_AF7,Alpha_AF8,Alpha_TP9,Alpha_TP10,Beta_AF7,Beta_AF8,Beta_TP9,Beta_TP10,Gamma_AF7,Gamma_AF8,Gamma_TP9,Gamma_TP10,AF7_Variance,AF8_Variance,TP9_Variance,TP10_Variance,Motion_Variance
1728801189075,1728801189622,,1.0,3.42636,14.22114,22.02551,18.27698,0.79601,3.86943,14.95873,13.52246,1.34825,1.87691,7.16998,4.26541,1.45273,1.49749,2.01464,1.64139,0.93762,1.09002,0.6901,0.76681,126.0,228.0,2205.0,2995.0,0.01123
1728801189075,1728801190613,,1.0,3.78391,1.85964,11.72029,12.23802,0.93142,1.19229,11.18887,9.20162,2.15513,1.10872,6.25375,5.26537,1.54811,0.798,1.64146,1.57818,1.00031,0.79038,0.55387,0.65637,84.5,253.0,250.5,1456.5,0.04181
1728801189075,1728801191615,,1.0,6.26402,2.49954,5.05168,7.55237,1.32035,1.20345,7.00859,6.05228,2.12967,1.22863,12.98189,5.71063,0.85894,0.76695,4.09304,2.05159,0.69863,0.69091,3.82502,0.73003,100.0,272.5,673.0,2642.0,0.02026
1728801189075,1728801192618,,1.0,9.91423,6.16438,4.72232,5.90449,2.23845,2.17697,5.56816,5.08142,3.00939,1.97174,12.09087,3.72676,0.84841,0.85291,9.09706,2.90572,0.66348,0.67529,9.48606,0.9984,107.5,588.5,1698.5,3766.0,0.0155
1728801189075,1728801193623,,1.0,8.00018,5.03713,4.7522,5.90449,2.37544,2.28577,5.5648,5.08142,2.8537,1.98403,11.83445,3.72676,0.99318,1.19397,10.29057,2.90572,0.58299,0.83784,10.72275,0.9984,32.5,99.0,969.5,1907.0,0.0069
1728801189075,1728801194621,,1.0,3.00445,3.29503,4.7522,6.91557,1.01736,2.21914,5.5648,5.8562,1.35016,2.70938,11.83445,3.58372,0.88896,1.65813,10.29057,1.90429,0.6946,1.09048,10.72275,1.04275,105.5,299.0,351.0,1612.5,0.04169
1728801189075,1728801195624,,1.0,7.22142,2.7198,3.8433,8.86714,0.92726,1.85924,3.751,5.17386,1.35456,2.32122,6.60495,4.05814,1.42201,1.89155,6.11138,2.04575,1.15169,1.84866,5.21151,1.35489,98.0,274.0,320.5,1559.5,0.03101
1728801189075,1728801196646,,1.0,1.37849,1.45989,2.3328,4.37901,0.82682,1.86803,2.69084,4.56555,1.18388,2.42997,10.21274,23.81973,1.3827,3.51733,8.60343,17.44054,1.24632,3.47143,6.26317,9.63613,50.0,145.0,322.5,1096.0,0.02771
1728801189075,1728801197625,,1.0,1.20047,2.27097,1.26079,2.34866,1.66609,3.4725,7.82501,7.24766,2.25066,2.72314,15.82451,23.22643,1.70388,4.17711,13.5553,17.77094,1.36936,4.73069,11.62056,9.13848,97.5,1229.0,1498.5,2024.0,0.06512
1728801189075,1728801198628,,1.0,8.10372,2.34569,0.97501,2.10265,3.52426,3.53779,9.42595,7.19596,4.12243,2.14833,12.41,6.22445,1.20077,4.102,12.94724,8.74052,0.64357,5.00618,13.06975,7.15292,115.0,1245.0,1464.5,2104.0,0.03522
1728801189075,1728801199620,,1.0,5.35479,3.11843,0.90746,2.1312,2.20099,1.61375,9.2145,6.99662,2.84102,2.09372,11.73975,5.93527,0.57182,0.78983,12.88567,8.36818,0.25023,0.34659,13.23112,7.15549,19.0,178.5,953.0,1338.5,0.02759
1728801189075,1728801200620,,1.0,1.17476,12.31877,0.90746,2.1312,0.92811,2.91603,9.2145,6.99662,0.65307,3.26612,11.73975,5.93527,0.55769,1.3061,12.88567,8.36818,0.29036,0.37127,13.23112,7.15549,36.0,165.5,1015.5,1314.5,0.03619
1728801189075,1728801201628,,1.0,4.99576,12.64929,0.90746,2.1312,1.20707,2.62464,9.2145,6.99662,0.81673,2.25866,11.73975,5.93527,0.51497,1.04978,12.88567,8.36818,0.31804,0.43459,13.23112,7.15549,98.0,214.5,2270.5,2459.5,0.06146
1728801189075,1728801202628,,1.0,8.81388,17.82283,0.90746,2.1312,4.63206,3.5052,9.2145,6.99662,1.93879,0.76402,11.73975,5.93527,0.85758,1.05678,12.88567,8.36818,0.36883,0.37532,13.23112,7.15549,80.0,268.0,3147.5,4295.0,0.1532
1728801189075,1728801203630,,1.0,3.86162,12.86188,0.90746,2.1312,3.32767,4.53898,9.2145,6.99662,1.73681,3.26465,11.73975,5.93527,0.92026,0.72627,12.88567,8.36818,0.30392,0.49885,13.23112,7.15549,34.0,495.5,2180.0,2951.0,0.03876
1728801189075,1728801204630,,1.0,1.58036,10.52342,0.90746,2.1312,1.36123,4.22422,9.2145,6.99662,1.24536,4.20375,11.73975,5.93527,0.73315,0.99694,12.88567,8.36818,0.2871,0.47938,13.23112,7.15549,27.0,504.0,2210.0,3096.0,0.2002
1728801189075,1728801205630,,1.0,1.02623,7.6845,0.90746,2.1312,0.63445,3.00344,9.2145,6.99662,1.16225,3.00263,11.73975,5.93527,0.56692,1.38119,12.88567,8.36818,0.22,0.50751,13.23112,7.15549,22.0,102.5,774.0,1758.0,0.04663
1728801189075,1728801206628,,1.0,4.53955,9.32221,0.90746,2.1312,1.39895,4.32901,9.2145,6.99662,1.79882,2.24252,11.73975,5.93527,0.6022,1.12739,12.88567,8.36818,0.25287,0.37007,13.23112,7.15549,105.5,384.5,795.5,1448.5,0.03851
1728801189075,1728801207631,,1.0,11.69753,9.43077,0.90746,2.1312,3.8031,4.68518,9.2145,6.99662,2.19429,1.37374,11.73975,5.93527,0.63628,1.20749,12.88567,8.36818,0.31302,0.35279,13.23112,7.15549,107.5,366.0,2422.0,3293.5,0.2392
1728801189075,1728801208630,,1.0,5.4749,14.68702,0.90746,2.1312,3.89587,3.69917,9.2145,6.99662,2.72553,5.10988,11.73975,5.93527,0.64021,1.55134,12.88567,8.36818,0.29751,0.61078,13.23112,7.15549,47.0,144.5,2051.0,2671.0,0.04492
1728801189075,1728801209630,,1.0,1.69889,9.45945,0.90746,5.92376,1.87232,1.83622,9.2145,7.37132,1.55023,3.20269,11.73975,6.56999,0.69549,1.09617,12.88567,11.77611,0.25233,0.42451,13.23112,5.89432,58.5,87.5,713.5,965.5,0.15302
1728801189075,1728801210632,,1.0,6.23606,5.5539,0.90746,21.56164,0.95599,1.98204,9.2145,13.20879,1.83573,5.05281,11.73975,18.13888,0.82528,1.9125,12.88567,15.69688,0.27925,0.86881,13.23112,2.98314,75.5,145.5,1239.5,859.5,0.02216
1728801189075,1728801211632,,1.0,5.27786,7.19072,0.90746,33.61156,1.648,3.17764,9.2145,19.96317,1.89856,5.66477,11.73975,18.13888,0.95708,1.88346,12.88567,13.96319,0.59836,1.33276,13.23112,2.43276,59.5,966.5,17165.5,2291.5,0.07428
1728801189075,1728801212633,,1.0,4.8687,6.60968,0.90746,33.61156,2.91533,4.3931,9.2145,19.96317,1.5023,4.75887,11.73975,18.13888,0.99801,1.59542,12.88567,13.96319,0.6379,1.12583,13.23112,2.43276,111.5,1207.5,12240.5,3195.5,0.08472
1728801189075,1728801213635,,1.0,6.29619,11.70914,0.90746,33.61156,2.19632,3.63807,9.2145,19.96317,1.8447,3.81115,11.73975,18.13888,0.87574,1.33331,12.88567,13.96319,0.29639,0.78217,13.23112,2.43276,42.5,446.0,2136.0,3320.0,0.07349
1728801189075,1728801214632,,1.0,2.97686,22.57051,0.90746,33.61156,1.44172,2.83186,9.2145,19.96317,1.98528,4.38003,11.73975,18.13888,0.8882,1.05427,12.88567,13.96319,0.37708,0.43628,13.23112,2.43276,36.0,538.0,2106.0,2378.5,0.0932
1728801189075,1728801215637,,1.0,2.33814,29.30707,0.90746,21.10743,1.23674,2.66857,9.2145,20.66982,1.79029,4.23904,11.73975,28.55924,0.94721,1.11181,12.88567,18.67964,0.33267,0.49241,13.23112,7.21532,32.0,477.5,814.0,1320.0,0.09259
1728801189075,1728801216634,,1.0,2.03594,29.30707,0.90746,18.44852,1.03973,2.66857,9.2145,17.52218,1.81946,4.23904,11.73975,21.47567,0.93089,1.11181,12.88567,14.6161,0.29191,0.49241,13.23112,8.51166,32.0,472.5,2234.0,3098.0,0.07721
